============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
S 2171 13 ,3001115E+02   0000000E+00  ,2494E+02  ,4414E+02  -,9281118 -,2938654  ,2285862
S 2171 13 ,1361380E+03   0000000E+00  ,2436E+02  ,4489E+02  -,5177623  ,4184926  ,7461810
S 2171 13 ,9593406E+02   0000000E+00  ,4002E+02  ,4027E+02  -,6234878  ,7802467 -,0497802
S 2171 13 ,4049683E+02   0000000E+00  ,3316E+02  ,4474E+02  -,5972608 -,1546618  ,7869939
S 2171 13 ,1153116E+02   0000000E+00  ,3147E+02  ,4576E+02  -,8644781 -,0976133  ,4931017
S 2171 13 ,2915589E+02   0000000E+00  ,3049E+02  ,4223E+02  -,9983913 -,0493910 -,0278446
S 2171 13 ,3001734E+02   0000000E+00  ,2928E+02  ,4146E+02  -,9879741 -,0309701 -,1514859
S 2171 13 ,3654197E+02   0000000E+00  ,3192E+02  ,4153E+02  -,5372305  ,5280777  ,6576605
S 2171 13 ,5920006E+02   0000000E+00  ,3016E+02  ,4118E+02  -,7275867  ,6860142 -,0013990
T 2184  2 ,1307594E+04   5751779E-03 -,3001E+03  ,6895E+03   ,9919804 -,0295810 -,1228811
T 2201  2 ,1233032E+04   5750747E-03 -,2029E+03  ,1563E+04   ,9292223  ,2770016 -,2445733
T 2206  2 ,1359194E+04   5751192E-03  ,8518E+03 -,1324E+04   ,6707932  ,6186593 -,4090197
S 2237 13 ,4590373E+01   0000000E+00  ,4798E+01  ,7122E+01  -,9525900 -,0677799 -,2966109
S 2237 13 ,1732541E+02   0000000E+00  ,2903E+01  ,6740E+01  -,8142682  ,1092220 -,5701210
